[Account_Value],[Account_Name],[Account_Description],[Account_Type],[Account_Sign],[Account_Document],[Account_Summary],[Default_Account],[Account_Parent],[Nivel],[Tipo],[Cuenta de la subcuenta],[Desglose de la subcuenta],[C/D de la subcuenta],[Ultimo epigrafe],[Izquierda(3)],[Sin signo],[Orden],[Order parent]
613546,Venta de productos de vidrios y marquetería,Venta de productos de vidrios y marquetería,Owners,D,,No,,6135,,,,,,,,,,  
613548,Venta de herramientas y artículos de ferretería,Venta de herramientas y artículos de ferretería,Owners,D,,No,,6135,,,,,,,,,,  
613550,Venta de químicos,Venta de químicos,Owners,D,,No,,6135,,,,,,,,,,  
613552,Venta de productos intermedios, desperdicios y desechos,Venta de productos intermedios, desperdicios y desechos,Owners,D,,No,,6135,,,,,,,,,,  
613554,Venta de maquinaria, equipo de oficina y programas de computador,Venta de maquinaria, equipo de oficina y programas de computador,Owners,D,,No,,6135,,,,,,,,,,  
613556,Venta de artículos en cacharrerías y misceláneas,Venta de artículos en cacharrerías y misceláneas,Owners,D,,No,,6135,,,,,,,,,,  
613558,Venta de instrumentos musicales,Venta de instrumentos musicales,Owners,D,,No,,6135,,,,,,,,,,  
613560,Venta de artículos en casas de empeño y prenderías,Venta de artículos en casas de empeño y prenderías,Owners,D,,No,,6135,,,,,,,,,,  
613562,Venta de equipo fotográfico,Venta de equipo fotográfico,Owners,D,,No,,6135,,,,,,,,,,  
613564,Venta de equipo óptico y de precisión,Venta de equipo óptico y de precisión,Owners,D,,No,,6135,,,,,,,,,,  
613566,Venta de empaques,Venta de empaques,Owners,D,,No,,6135,,,,,,,,,,  
613568,Venta de equipo profesional y científico,Venta de equipo profesional y científico,Owners,D,,No,,6135,,,,,,,,,,  
613570,Venta de loterías, rifas, chance, apuestas y similares,Venta de loterías, rifas, chance, apuestas y similares,Owners,D,,No,,6135,,,,,,,,,,  
613572,Reparación de efectos personales y electrodomésticos,Reparación de efectos personales y electrodomésticos,Owners,D,,No,,6135,,,,,,,,,,  
613595,Venta de otros productos,Venta de otros productos,Owners,D,,No,,6135,,,,,,,,,,  
613599,Ajustes por inflación,Ajustes por inflación,Owners,D,,No,,6135,,,,,,,,,,  
6140,Hoteles y restaurantes,Hoteles y restaurantes,Owners,D,,Yes,,61,,,,,,,,,,  
614005,Hotelería,Hotelería,Owners,D,,No,,6140,,,,,,,,,,  
614010,Campamento y otros tipos de hospedaje,Campamento y otros tipos de hospedaje,Owners,D,,No,,6140,,,,,,,,,,  
614015,Restaurantes,Restaurantes,Owners,D,,No,,6140,,,,,,,,,,  
614020,Bares y cantinas,Bares y cantinas,Owners,D,,No,,6140,,,,,,,,,,  
614095,Actividades conexas,Actividades conexas,Owners,D,,No,,6140,,,,,,,,,,  
614099,Ajustes por inflación,Ajustes por inflación,Owners,D,,No,,6140,,,,,,,,,,  
6145,Transporte, almacenamiento y comunicaciones,Transporte, almacenamiento y comunicaciones,Owners,D,,Yes,,61,,,,,,,,,,  
614505,Servicio de transporte por carretera,Servicio de transporte por carretera,Owners,D,,No,,6145,,,,,,,,,,  
614510,Servicio de transporte por vía férrea,Servicio de transporte por vía férrea,Owners,D,,No,,6145,,,,,,,,,,  
614515,Servicio de transporte por vía acuática,Servicio de transporte por vía acuática,Owners,D,,No,,6145,,,,,,,,,,  
614520,Servicio de transporte por vía aérea,Servicio de transporte por vía aérea,Owners,D,,No,,6145,,,,,,,,,,  
614525,Servicio de transporte por tuberías,Servicio de transporte por tuberías,Owners,D,,No,,6145,,,,,,,,,,  
614530,Manipulación de carga,Manipulación de carga,Owners,D,,No,,6145,,,,,,,,,,  
614535,Almacenamiento y depósito,Almacenamiento y depósito,Owners,D,,No,,6145,,,,,,,,,,  
614540,Servicios complementarios para el transporte,Servicios complementarios para el transporte,Owners,D,,No,,6145,,,,,,,,,,  
614545,Agencias de viaje,Agencias de viaje,Owners,D,,No,,6145,,,,,,,,,,  
614550,Otras agencias de transporte,Otras agencias de transporte,Owners,D,,No,,6145,,,,,,,,,,  
614555,Servicio postal y de correo,Servicio postal y de correo,Owners,D,,No,,6145,,,,,,,,,,  
614560,Servicio telefónico,Servicio telefónico,Owners,D,,No,,6145,,,,,,,,,,  
614565,Servicio de telégrafo,Servicio de telégrafo,Owners,D,,No,,6145,,,,,,,,,,  
614570,Servicio de transmisión de datos,Servicio de transmisión de datos,Owners,D,,No,,6145,,,,,,,,,,  
614575,Servicio de radio y televisión por cable,Servicio de radio y televisión por cable,Owners,D,,No,,6145,,,,,,,,,,  
614580,Transmisión de sonido e imágenes por contrato,Transmisión de sonido e imágenes por contrato,Owners,D,,No,,6145,,,,,,,,,,  
614595,Actividades conexas,Actividades conexas,Owners,D,,No,,6145,,,,,,,,,,  
614599,Ajustes por inflación,Ajustes por inflación,Owners,D,,No,,6145,,,,,,,,,,  
6150,Actividad financiera,Actividad financiera,Owners,D,,Yes,,61,,,,,,,,,,  
615005,De inversiones,De inversiones,Owners,D,,No,,6150,,,,,,,,,,  
615010,De servicio de bolsa,De servicio de bolsa,Owners,D,,No,,6150,,,,,,,,,,  
615099,Ajustes por inflación,Ajustes por inflación,Owners,D,,No,,6150,,,,,,,,,,  
6155,Actividades inmobiliarias, empresariales y de alquiler,Actividades inmobiliarias, empresariales y de alquiler,Owners,D,,Yes,,61,,,,,,,,,,  
615505,Arrendamientos de bienes inmuebles,Arrendamientos de bienes inmuebles,Owners,D,,No,,6155,,,,,,,,,,  
615510,Inmobiliarias por retribución o contrata,Inmobiliarias por retribución o contrata,Owners,D,,No,,6155,,,,,,,,,,  
615515,Alquiler equipo de transporte,Alquiler equipo de transporte,Owners,D,,No,,6155,,,,,,,,,,  
615520,Alquiler maquinaria y equipo,Alquiler maquinaria y equipo,Owners,D,,No,,6155,,,,,,,,,,  
615525,Alquiler de efectos personales y enseres domésticos,Alquiler de efectos personales y enseres domésticos,Owners,D,,No,,6155,,,,,,,,,,  
615530,Consultoría en equipo y programas de informática,Consultoría en equipo y programas de informática,Owners,D,,No,,6155,,,,,,,,,,  
615535,Procesamiento de datos,Procesamiento de datos,Owners,D,,No,,6155,,,,,,,,,,  
615540,Mantenimiento y reparación de maquinaria de oficina,Mantenimiento y reparación de maquinaria de oficina,Owners,D,,No,,6155,,,,,,,,,,  
615545,Investigaciones científicas y de desarrollo,Investigaciones científicas y de desarrollo,Owners,D,,No,,6155,,,,,,,,,,  
615550,Actividades empresariales de consultoría,Actividades empresariales de consultoría,Owners,D,,No,,6155,,,,,,,,,,  
615555,Publicidad,Publicidad,Owners,D,,No,,6155,,,,,,,,,,  
615560,Dotación de personal,Dotación de personal,Owners,D,,No,,6155,,,,,,,,,,  
615565,Investigación y seguridad,Investigación y seguridad,Owners,D,,No,,6155,,,,,,,,,,  
615570,Limpieza de inmuebles,Limpieza de inmuebles,Owners,D,,No,,6155,,,,,,,,,,  
615575,Fotografía,Fotografía,Owners,D,,No,,6155,,,,,,,,,,  
615580,Envase y empaque,Envase y empaque,Owners,D,,No,,6155,,,,,,,,,,  
615585,Fotocopiado,Fotocopiado,Owners,D,,No,,6155,,,,,,,,,,  
615590,Mantenimiento y reparación de maquinaria y  equipo,Mantenimiento y reparación de maquinaria y  equipo,Owners,D,,No,,6155,,,,,,,,,,  
615595,Actividades conexas,Actividades conexas,Owners,D,,No,,6155,,,,,,,,,,  
615599,Ajustes por inflación,Ajustes por inflación,Owners,D,,No,,6155,,,,,,,,,,  
6160,Enseñanza,Enseñanza,Owners,D,,Yes,,61,,,,,,,,,,  
616005,Actividades relacionadas con la educación,Actividades relacionadas con la educación,Owners,D,,No,,6160,,,,,,,,,,  
616095,Actividades conexas,Actividades conexas,Owners,D,,No,,6160,,,,,,,,,,  
616099,Ajustes por inflación,Ajustes por inflación,Owners,D,,No,,6160,,,,,,,,,,  
6165,Servicios sociales y de salud,Servicios sociales y de salud,Owners,D,,Yes,,61,,,,,,,,,,  
616505,Servicio hospitalario,Servicio hospitalario,Owners,D,,No,,6165,,,,,,,,,,  
616510,Servicio médico,Servicio médico,Owners,D,,No,,6165,,,,,,,,,,  
616515,Servicio odontológico,Servicio odontológico,Owners,D,,No,,6165,,,,,,,,,,  
616520,Servicio de laboratorio,Servicio de laboratorio,Owners,D,,No,,6165,,,,,,,,,,  
616525,Actividades veterinarias,Actividades veterinarias,Owners,D,,No,,6165,,,,,,,,,,  
616530,Actividades de servicios sociales,Actividades de servicios sociales,Owners,D,,No,,6165,,,,,,,,,,  
616595,Actividades conexas,Actividades conexas,Owners,D,,No,,6165,,,,,,,,,,  
616599,Ajustes por inflación,Ajustes por inflación,Owners,D,,No,,6165,,,,,,,,,,  
6170,Otras actividades de servicios comunitarios, sociales y personales,Otras actividades de servicios comunitarios, sociales y personales,Owners,D,,Yes,,61,,,,,,,,,,  
617005,Eliminación de desperdicios y aguas residuales,Eliminación de desperdicios y aguas residuales,Owners,D,,No,,6170,,,,,,,,,,  
617010,Actividades de asociación,Actividades de asociación,Owners,D,,No,,6170,,,,,,,,,,  
617015,Producción y distribución de filmes y videocintas,Producción y distribución de filmes y videocintas,Owners,D,,No,,6170,,,,,,,,,,  
617020,Exhibición de filmes y videocintas,Exhibición de filmes y videocintas,Owners,D,,No,,6170,,,,,,,,,,  
617025,Actividad de radio y televisión,Actividad de radio y televisión,Owners,D,,No,,6170,,,,,,,,,,  
617030,Actividad teatral, musical y artística,Actividad teatral, musical y artística,Owners,D,,No,,6170,,,,,,,,,,  
617035,Grabación y producción de discos,Grabación y producción de discos,Owners,D,,No,,6170,,,,,,,,,,  
617040,Entretenimiento y esparcimiento,Entretenimiento y esparcimiento,Owners,D,,No,,6170,,,,,,,,,,  
617045,Agencias de noticias,Agencias de noticias,Owners,D,,No,,6170,,,,,,,,,,  
617050,Lavanderías y similares,Lavanderías y similares,Owners,D,,No,,6170,,,,,,,,,,  
617055,Peluquerías y similares,Peluquerías y similares,Owners,D,,No,,6170,,,,,,,,,,  
617060,Servicios funerarios,Servicios funerarios,Owners,D,,No,,6170,,,,,,,,,,  
617065,Zonas francas,Zonas francas,Owners,D,,No,,6170,,,,,,,,,,  
617095,Actividades conexas,Actividades conexas,Owners,D,,No,,6170,,,,,,,,,,  
617099,Ajustes por inflación,Ajustes por inflación,Owners,D,,No,,6170,,,,,,,,,,  
62,Compras,Compras,Owners,D,,Yes,,6,,,,,,,,,,  
6205,De mercancías,De mercancías,Owners,D,,Yes,,62,,,,,,,,,,  
620599,Ajustes por inflación  ,Ajustes por inflación  ,Owners,D,,No,,6205,,,,,,,,,,  
6210,De materias primas,De materias primas,Owners,D,,Yes,,62,,,,,,,,,,  
621099,Ajustes por inflación  ,Ajustes por inflación  ,Owners,D,,No,,6210,,,,,,,,,,  
6215,De materiales indirectos,De materiales indirectos,Owners,D,,Yes,,62,,,,,,,,,,  
621599,Ajustes por inflación  ,Ajustes por inflación  ,Owners,D,,No,,6215,,,,,,,,,,  
6220,Compra de energía,Compra de energía,Owners,D,,Yes,,62,,,,,,,,,,  
622099,Ajustes por inflación  ,Ajustes por inflación  ,Owners,D,,No,,6220,,,,,,,,,,  
6225,Devoluciones en compras (CR),Devoluciones en compras (CR),Owners,D,,Yes,,62,,,,,,,,,,  
622599,Ajustes por inflación  ,Ajustes por inflación  ,Owners,D,,No,,6225,,,,,,,,,,  
7,Costos de producción o de operación ,Costos de producción o de operación ,Owners,D,,Yes,,,,,,,,,,,,  
71,Materia prima,Materia prima,Owners,D,,Yes,,7,,,,,,,,,,  
72,Mano de obra directa,Mano de obra directa,Owners,D,,Yes,,7,,,,,,,,,,  
73,Costos indirectos,Costos indirectos,Owners,D,,Yes,,7,,,,,,,,,,  
74,Contratos de servicios,Contratos de servicios,Owners,D,,Yes,,7,,,,,,,,,,  
8,Cuentas de orden deudoras,Cuentas de orden deudoras,Memo,D,,Yes,,,,,,,,,,,,  
81,Derechos contingentes,Derechos contingentes,Memo,D,,Yes,,8,,,,,,,,,,  
8105,Bienes y valores entregados en custodia,Bienes y valores entregados en custodia,Memo,D,,Yes,,81,,,,,,,,,,  
810505,Valores mobiliarios,Valores mobiliarios,Memo,D,,No,,8105,,,,,,,,,,  
810510,Bienes muebles,Bienes muebles,Memo,D,,No,,8105,,,,,,,,,,  
810599,Ajustes por inflación,Ajustes por inflación,Memo,D,,No,,8105,,,,,,,,,,  
8110,Bienes y valores entregados en garantía,Bienes y valores entregados en garantía,Memo,D,,Yes,,81,,,,,,,,,,  
811005,Valores mobiliarios,Valores mobiliarios,Memo,D,,No,,8110,,,,,,,,,,  
811010,Bienes muebles,Bienes muebles,Memo,D,,No,,8110,,,,,,,,,,  
811015,Bienes inmuebles,Bienes inmuebles,Memo,D,,No,,8110,,,,,,,,,,  
811020,Contratos de ganado en participación,Contratos de ganado en participación,Memo,D,,No,,8110,,,,,,,,,,  
811099,Ajustes por inflación,Ajustes por inflación,Memo,D,,No,,8110,,,,,,,,,,  
8115,Bienes y valores en poder de terceros,Bienes y valores en poder de terceros,Memo,D,,Yes,,81,,,,,,,,,,  
811505,En arrendamiento,En arrendamiento,Memo,D,,No,,8115,,,,,,,,,,  
811510,En préstamo,En préstamo,Memo,D,,No,,8115,,,,,,,,,,  
811515,En depósito,En depósito,Memo,D,,No,,8115,,,,,,,,,,  
811520,En consignación,En consignación,Memo,D,,No,,8115,,,,,,,,,,  
811599,Ajustes por inflación,Ajustes por inflación,Memo,D,,No,,8115,,,,,,,,,,  
8120,Litigios y/o demandas,Litigios y/o demandas,Memo,D,,Yes,,81,,,,,,,,,,  
812005,Ejecutivos,Ejecutivos,Memo,D,,No,,8120,,,,,,,,,,  
812010,Incumplimiento de contratos,Incumplimiento de contratos,Memo,D,,No,,8120,,,,,,,,,,  
8125,Promesas de compraventa,Promesas de compraventa,Memo,D,,Yes,,81,,,,,,,,,,  
8195,Diversas,Diversas,Memo,D,,Yes,,81,,,,,,,,,,  
819505,Valores adquiridos por recibir,Valores adquiridos por recibir,Memo,D,,No,,8195,,,,,,,,,,  
819595,Otras,Otras,Memo,D,,No,,8195,,,,,,,,,,  
819599,Ajustes por inflación,Ajustes por inflación,Memo,D,,No,,8195,,,,,,,,,,  
82,Deudoras fiscales,Deudoras fiscales,Memo,D,,Yes,,8,,,,,,,,,,  
83,Deudoras de control  ,Deudoras de control  ,Memo,D,,Yes,,8,,,,,,,,,,  
8305,Bienes recibidos en arrendamiento financiero,Bienes recibidos en arrendamiento financiero,Memo,D,,Yes,,83,,,,,,,,,,  
830505,Bienes muebles,Bienes muebles,Memo,D,,No,,8305,,,,,,,,,,  
830510,Bienes inmuebles,Bienes inmuebles,Memo,D,,No,,8305,,,,,,,,,,  
830599,Ajustes por inflación,Ajustes por inflación,Memo,D,,No,,8305,,,,,,,,,,  
8310,Títulos de inversión no colocados,Títulos de inversión no colocados,Memo,D,,Yes,,83,,,,,,,,,,  
831005,Acciones,Acciones,Memo,D,,No,,8310,,,,,,,,,,  
831010,Bonos,Bonos,Memo,D,,No,,8310,,,,,,,,,,  
831095,Otros,Otros,Memo,D,,No,,8310,,,,,,,,,,  
8315,Propiedades, planta y equipo totalmente depreciados, agotados y/o amortizados,Propiedades, planta y equipo totalmente depreciados, agotados y/o amortizados,Memo,D,,Yes,,83,,,,,,,,,,  
831506,Materiales proyectos petroleros,Materiales proyectos petroleros,Memo,D,,No,,8315,,,,,,,,,,  
831516,Construcciones y edificaciones,Construcciones y edificaciones,Memo,D,,No,,8315,,,,,,,,,,  
831520,Maquinaria y equipo,Maquinaria y equipo,Memo,D,,No,,8315,,,,,,,,,,  
831524,Equipo de oficina,Equipo de oficina,Memo,D,,No,,8315,,,,,,,,,,  
831528,Equipo de computación y comunicación,Equipo de computación y comunicación,Memo,D,,No,,8315,,,,,,,,,,  
831532,Equipo médico-científico,Equipo médico-científico,Memo,D,,No,,8315,,,,,,,,,,  
831536,Equipo de hoteles y restaurantes,Equipo de hoteles y restaurantes,Memo,D,,No,,8315,,,,,,,,,,  
831540,Flota y equipo de transporte,Flota y equipo de transporte,Memo,D,,No,,8315,,,,,,,,,,  
831544,Flota y equipo fluvial y/o marítimo,Flota y equipo fluvial y/o marítimo,Memo,D,,No,,8315,,,,,,,,,,  
831548,Flota y equipo aéreo,Flota y equipo aéreo,Memo,D,,No,,8315,,,,,,,,,,  
831552,Flota y equipo férreo,Flota y equipo férreo,Memo,D,,No,,8315,,,,,,,,,,  
831556,Acueductos, plantas y redes,Acueductos, plantas y redes,Memo,D,,No,,8315,,,,,,,,,,  
831560,Armamento de vigilancia,Armamento de vigilancia,Memo,D,,No,,8315,,,,,,,,,,  
831562,Envases y empaques,Envases y empaques,Memo,D,,No,,8315,,,,,,,,,,  
831564,Plantaciones agrícolas y forestales,Plantaciones agrícolas y forestales,Memo,D,,No,,8315,,,,,,,,,,  
831568,Vías de comunicación,Vías de comunicación,Memo,D,,No,,8315,,,,,,,,,,  
831572,Minas y canteras,Minas y canteras,Memo,D,,No,,8315,,,,,,,,,,  
831576,Pozos artesianos,Pozos artesianos,Memo,D,,No,,8315,,,,,,,,,,  
831580,Yacimientos,Yacimientos,Memo,D,,No,,8315,,,,,,,,,,  
831584,Semovientes,Semovientes,Memo,D,,No,,8315,,,,,,,,,,  
831599,Ajustes por inflación,Ajustes por inflación,Memo,D,,No,,8315,,,,,,,,,,  
8320,Créditos a favor no utilizados,Créditos a favor no utilizados,Memo,D,,Yes,,83,,,,,,,,,,  
832005,País,País,Memo,D,,No,,8320,,,,,,,,,,  
832010,Exterior,Exterior,Memo,D,,No,,8320,,,,,,,,,,  
8325,Activos castigados,Activos castigados,Memo,D,,Yes,,83,,,,,,,,,,  
832505,Inversiones,Inversiones,Memo,D,,No,,8325,,,,,,,,,,  
832510,Deudores,Deudores,Memo,D,,No,,8325,,,,,,,,,,  
832595,Otros activos,Otros activos,Memo,D,,No,,8325,,,,,,,,,,  
8330,Títulos de inversión amortizados,Títulos de inversión amortizados,Memo,D,,Yes,,83,,,,,,,,,,  
833005,Bonos,Bonos,Memo,D,,No,,8330,,,,,,,,,,  
833095,Otros,Otros,Memo,D,,No,,8330,,,,,,,,,,  
8335,Capitalización por revalorización de patrimonio,Capitalización por revalorización de patrimonio,Memo,D,,Yes,,83,,,,,,,,,,  
8395,Otras cuentas deudoras de control,Otras cuentas deudoras de control,Memo,D,,Yes,,83,,,,,,,,,,  
839505,Cheques posfechados,Cheques posfechados,Memo,D,,No,,8395,,,,,,,,,,  
839510,Certificados de depósito a término,Certificados de depósito a término,Memo,D,,No,,8395,,,,,,,,,,  
839515,Cheques devueltos,Cheques devueltos,Memo,D,,No,,8395,,,,,,,,,,  
839520,Bienes y valores en fideicomiso,Bienes y valores en fideicomiso,Memo,D,,No,,8395,,,,,,,,,,  
839525,Intereses sobre deudas vencidas,Intereses sobre deudas vencidas,Memo,D,,No,,8395,,,,,,,,,,  
839595,Diversas,Diversas,Memo,D,,No,,8395,,,,,,,,,,  
839599,Ajustes por inflación,Ajustes por inflación,Memo,D,,No,,8395,,,,,,,,,,  
8399,Ajustes por inflación activos,Ajustes por inflación activos,Memo,D,,Yes,,83,,,,,,,,,,  
839905,Inversiones,Inversiones,Memo,D,,No,,8399,,,,,,,,,,  
839910,Inventarios  ,Inventarios  ,Memo,D,,No,,8399,,,,,,,,,,  
839915,Propiedades, planta y equipo,Propiedades, planta y equipo,Memo,D,,No,,8399,,,,,,,,,,  
839920,Intangibles,Intangibles,Memo,D,,No,,8399,,,,,,,,,,  
839925,Cargos diferidos,Cargos diferidos,Memo,D,,No,,8399,,,,,,,,,,  
839995,Otros activos,Otros activos,Memo,D,,No,,8399,,,,,,,,,,  
84,Derechos contingentes por contra (CR),Derechos contingentes por contra (CR),Memo,D,,Yes,,8,,,,,,,,,,  
